customer_id,cycle_start,cycle_end,billing_amount,last_payment_days_ago,plan_tier,tenure_months,monthly_usage_hours,active_days,login_count,avg_session_min,device_count,add_on_count,support_tickets,sla_breaches,promotions_redeemed,email_opens,email_clicks,last_campaign_days_ago,nps_score,region,is_autopay,is_discounted,has_family_bundle,churned_next_cycle
CUST_04472,2023-06-27,2023-07-27,280.12,1.3,basic,5.6,63.2,17.0,7.0,29.33,4.0,2.0,4.0,0.0,0.0,5.0,0.0,0.5,6.0,east,True,False,False,0
CUST_04473,2023-08-20,2023-09-19,331.75,0.3,basic,10.5,48.69,17.0,12.0,22.2,3.0,2.0,1.0,0.0,0.0,1.0,0.0,8.7,5.0,east,True,True,True,1
CUST_04474,2024-03-23,2024-04-22,562.85,2.8,standard,26.6,11.7,20.0,11.0,3.41,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.7,6.0,west,True,False,False,0
CUST_04475,2024-01-29,2024-02-28,304.57,6.0,basic,15.9,39.75,21.0,22.0,28.37,4.0,0.0,0.0,0.0,1.0,2.0,0.0,24.3,6.0,south,True,False,False,0
CUST_04476,2023-10-22,2023-11-21,277.13,7.7,basic,13.0,18.51,17.0,6.0,78.75,3.0,2.0,0.0,0.0,0.0,8.0,1.0,11.1,5.0,north,False,False,False,0
CUST_04477,2024-09-27,2024-10-27,331.73,7.2,basic,10.6,4.46,19.0,9.0,6.7,2.0,3.0,0.0,0.0,0.0,3.0,0.0,35.4,9.0,south,True,True,True,0
CUST_04478,2023-07-23,2023-08-22,280.66,7.4,basic,21.6,16.36,16.0,6.0,1.58,4.0,2.0,2.0,0.0,0.0,3.0,1.0,0.9,5.0,south,True,False,False,1
CUST_04479,2024-04-28,2024-05-28,300.1,5.0,basic,20.6,22.56,21.0,8.0,9.59,4.0,0.0,0.0,0.0,1.0,2.0,1.0,8.7,9.0,central,False,False,False,0
CUST_04480,2023-02-09,2023-03-11,927.27,7.0,premium,4.2,25.07,14.0,12.0,30.69,2.0,1.0,0.0,0.0,1.0,3.0,0.0,25.9,7.0,north,False,False,False,1
CUST_04481,2023-07-13,2023-08-12,999.05,16.2,premium,15.3,24.7,20.0,13.0,29.62,2.0,0.0,1.0,0.0,0.0,3.0,1.0,13.2,2.0,east,True,False,False,0
CUST_04482,2024-01-31,2024-03-01,293.7,0.7,basic,19.4,10.01,20.0,13.0,29.88,2.0,0.0,0.0,0.0,0.0,7.0,0.0,29.9,8.0,south,False,False,False,0
CUST_04483,2024-03-29,2024-04-28,301.15,6.6,basic,20.3,14.96,21.0,10.0,22.46,3.0,1.0,2.0,0.0,0.0,2.0,0.0,1.5,4.0,west,False,False,False,0
CUST_04484,2024-01-07,2024-02-06,638.06,8.0,standard,5.7,26.14,15.0,14.0,20.31,1.0,0.0,1.0,0.0,0.0,3.0,1.0,12.2,9.0,south,True,False,False,1
CUST_04485,2023-05-15,2023-06-14,316.94,2.9,basic,32.5,13.93,24.0,9.0,16.12,2.0,0.0,2.0,1.0,0.0,3.0,1.0,40.4,8.0,east,True,False,False,0
CUST_04486,2024-04-12,2024-05-12,310.87,0.4,basic,1.0,12.29,20.0,12.0,6.2,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.3,9.0,south,True,False,False,0
CUST_04487,2023-03-01,2023-03-31,276.84,44.3,basic,10.5,11.75,20.0,12.0,14.12,1.0,2.0,0.0,1.0,0.0,1.0,0.0,20.7,10.0,central,False,False,False,0
CUST_04488,2024-09-12,2024-10-12,363.11,8.3,basic,36.4,8.0,22.0,19.0,28.52,4.0,1.0,2.0,0.0,1.0,1.0,0.0,23.3,2.0,central,False,True,False,0
CUST_04489,2023-09-25,2023-10-25,543.85,33.6,standard,19.9,11.22,18.0,15.0,24.63,4.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,10.0,south,False,False,False,0
CUST_04490,2024-08-27,2024-09-26,963.11,9.0,premium,7.3,27.93,16.0,13.0,5.81,4.0,2.0,0.0,0.0,0.0,1.0,0.0,4.6,6.0,central,True,True,True,0
CUST_04491,2023-03-07,2023-04-06,276.06,1.6,basic,28.5,16.78,21.0,16.0,15.71,3.0,1.0,4.0,0.0,0.0,3.0,1.0,2.9,9.0,west,True,True,False,0
CUST_04492,2023-07-14,2023-08-13,304.7,13.9,basic,20.1,20.93,20.0,11.0,23.43,2.0,0.0,1.0,0.0,0.0,5.0,1.0,22.2,5.0,north,False,False,False,1
CUST_04493,2024-08-29,2024-09-28,300.3,1.4,basic,38.2,23.74,19.0,10.0,28.67,1.0,0.0,1.0,0.0,0.0,6.0,2.0,7.7,10.0,south,True,False,False,0
CUST_04494,2023-01-06,2023-02-05,276.37,36.4,basic,31.9,10.98,20.0,7.0,26.79,1.0,6.0,1.0,0.0,0.0,3.0,0.0,16.1,5.0,west,True,True,False,0
CUST_04495,2024-03-22,2024-04-21,1004.28,3.4,premium,22.6,63.21,16.0,13.0,10.64,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.3,5.0,west,True,False,False,0
CUST_04496,2024-02-20,2024-03-21,633.75,3.6,standard,16.1,15.52,20.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,6.0,west,False,False,False,0
CUST_04497,2024-11-20,2024-12-20,600.67,17.8,standard,3.4,18.31,14.0,12.0,84.47,1.0,2.0,1.0,0.0,2.0,0.0,0.0,17.1,8.0,east,True,False,True,0
CUST_04498,2024-02-07,2024-03-08,561.22,32.8,standard,7.3,13.22,21.0,13.0,2.07,2.0,0.0,2.0,1.0,0.0,3.0,1.0,4.0,8.0,south,True,False,False,0
CUST_04499,2023-09-24,2023-10-24,995.88,21.4,premium,13.0,54.72,23.0,18.0,50.4,2.0,0.0,1.0,0.0,2.0,5.0,1.0,2.2,10.0,south,False,True,True,0
CUST_04500,2023-12-16,2024-01-15,974.47,52.2,premium,21.9,50.47,19.0,15.0,33.21,2.0,2.0,1.0,0.0,0.0,0.0,0.0,6.2,3.0,south,False,True,True,0
CUST_04501,2023-02-10,2023-03-12,257.06,3.1,basic,17.3,4.18,17.0,16.0,4.41,2.0,2.0,0.0,0.0,0.0,6.0,1.0,40.0,5.0,north,False,True,False,0
CUST_04502,2023-04-27,2023-05-27,300.16,10.5,basic,8.2,10.98,20.0,19.0,4.91,2.0,1.0,0.0,0.0,0.0,4.0,1.0,7.7,5.0,west,False,True,True,0
CUST_04503,2024-02-01,2024-03-02,571.86,10.7,standard,1.0,16.36,22.0,10.0,26.12,2.0,1.0,1.0,0.0,0.0,8.0,0.0,12.9,10.0,south,True,False,False,1
CUST_04504,2024-08-03,2024-09-02,289.08,5.5,basic,16.5,34.99,18.0,18.0,24.39,1.0,1.0,0.0,0.0,0.0,4.0,1.0,16.6,5.0,central,True,False,False,0
CUST_04505,2024-05-11,2024-06-10,1011.67,5.5,premium,8.1,19.79,21.0,15.0,16.73,2.0,2.0,1.0,1.0,1.0,0.0,0.0,11.2,6.0,east,False,False,False,0
CUST_04506,2023-07-31,2023-08-30,608.62,5.1,standard,31.8,37.01,18.0,11.0,19.23,2.0,4.0,0.0,0.0,0.0,1.0,0.0,24.9,9.0,north,True,False,False,0
CUST_04507,2023-02-17,2023-03-19,1035.15,7.1,premium,1.0,29.01,21.0,12.0,15.25,1.0,0.0,0.0,0.0,1.0,1.0,0.0,28.2,2.0,east,False,False,True,0
CUST_04508,2024-09-22,2024-10-22,247.38,10.6,basic,21.1,14.67,19.0,9.0,50.06,4.0,4.0,0.0,0.0,1.0,2.0,0.0,14.8,4.0,west,False,False,False,0
CUST_04509,2023-10-10,2023-11-09,992.87,4.3,premium,68.1,52.59,16.0,16.0,6.34,1.0,3.0,1.0,1.0,1.0,4.0,1.0,21.7,7.0,central,True,False,False,0
CUST_04510,2024-07-17,2024-08-16,329.36,7.0,basic,4.6,4.43,22.0,9.0,19.14,4.0,0.0,0.0,0.0,0.0,2.0,1.0,18.3,8.0,west,True,False,False,1
CUST_04511,2024-08-09,2024-09-08,948.62,10.6,premium,15.3,63.02,17.0,19.0,35.97,3.0,0.0,0.0,0.0,1.0,2.0,1.0,2.3,9.0,south,True,True,True,0
CUST_04512,2024-05-24,2024-06-23,293.88,4.3,basic,2.3,3.82,21.0,7.0,36.34,1.0,0.0,0.0,0.0,0.0,3.0,1.0,10.4,8.0,east,True,True,False,0
CUST_04513,2023-08-16,2023-09-15,605.02,7.7,standard,23.6,28.86,18.0,13.0,7.87,3.0,2.0,0.0,0.0,1.0,2.0,0.0,9.4,8.0,central,True,False,True,0
CUST_04514,2024-06-07,2024-07-07,566.1,4.0,standard,19.2,27.13,21.0,13.0,67.11,3.0,1.0,2.0,0.0,1.0,4.0,0.0,2.4,4.0,east,False,False,False,0
CUST_04515,2024-02-10,2024-03-11,578.72,15.9,standard,12.6,10.94,23.0,12.0,48.08,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.7,8.0,north,True,False,False,0
CUST_04516,2023-11-24,2023-12-24,563.32,21.9,standard,17.7,22.35,18.0,15.0,35.72,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,4.0,central,False,False,False,0
CUST_04517,2023-07-06,2023-08-05,1007.37,4.7,premium,54.5,21.24,19.0,7.0,12.25,2.0,0.0,0.0,0.0,2.0,4.0,0.0,1.1,7.0,north,True,False,False,0
CUST_04518,2023-01-24,2023-02-23,524.01,17.0,standard,5.2,35.85,20.0,12.0,55.12,4.0,2.0,2.0,0.0,0.0,4.0,2.0,1.4,8.0,central,True,True,True,0
CUST_04519,2024-06-23,2024-07-23,576.04,8.6,standard,1.0,47.97,24.0,14.0,17.99,1.0,1.0,1.0,0.0,1.0,2.0,1.0,9.3,9.0,south,True,False,False,0
CUST_04520,2023-06-27,2023-07-27,277.41,9.4,basic,47.5,18.15,20.0,13.0,4.58,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3.3,7.0,east,False,False,False,0
CUST_04521,2023-05-23,2023-06-22,1026.23,1.5,premium,20.7,23.93,22.0,13.0,26.81,2.0,0.0,1.0,0.0,2.0,1.0,0.0,21.5,7.0,east,True,False,True,0
CUST_04522,2024-02-13,2024-03-14,552.14,22.6,standard,53.1,21.3,20.0,10.0,38.07,3.0,0.0,3.0,0.0,1.0,2.0,1.0,1.9,6.0,west,True,False,False,0
CUST_04523,2023-05-26,2023-06-25,637.9,32.3,standard,21.8,11.13,19.0,9.0,16.42,1.0,1.0,1.0,0.0,0.0,4.0,1.0,9.6,9.0,central,False,False,False,0
CUST_04524,2023-10-07,2023-11-06,321.42,11.7,basic,39.9,27.51,15.0,14.0,11.42,2.0,2.0,1.0,0.0,1.0,3.0,0.0,14.1,7.0,central,True,False,False,0
CUST_04525,2023-01-09,2023-02-08,630.35,9.9,standard,13.5,65.98,19.0,8.0,39.62,4.0,2.0,3.0,0.0,0.0,1.0,0.0,2.3,9.0,north,True,False,False,0
CUST_04526,2024-06-15,2024-07-15,286.19,19.5,basic,33.3,21.4,22.0,9.0,12.7,3.0,1.0,1.0,0.0,2.0,4.0,1.0,2.9,9.0,central,True,False,False,0
CUST_04527,2024-08-27,2024-09-26,286.4,17.9,basic,58.6,4.23,15.0,17.0,57.71,4.0,1.0,0.0,1.0,1.0,1.0,0.0,4.1,7.0,east,True,False,False,0
CUST_04528,2024-02-12,2024-03-13,575.39,5.0,standard,20.4,30.48,24.0,9.0,26.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.2,6.0,central,True,True,True,0
CUST_04529,2024-07-29,2024-08-28,316.42,16.7,basic,4.8,17.77,19.0,4.0,8.55,2.0,1.0,0.0,0.0,0.0,3.0,0.0,4.6,9.0,west,True,False,True,0
CUST_04530,2024-07-13,2024-08-12,288.45,0.3,basic,7.5,39.76,21.0,11.0,51.53,4.0,1.0,2.0,0.0,0.0,3.0,0.0,61.8,6.0,west,True,True,False,0
CUST_04531,2024-06-21,2024-07-21,574.77,4.0,standard,5.3,22.07,18.0,16.0,23.18,4.0,1.0,2.0,0.0,1.0,2.0,1.0,15.2,7.0,east,False,False,True,0
CUST_04532,2024-11-01,2024-12-01,288.38,50.7,basic,6.8,17.99,21.0,8.0,25.98,2.0,3.0,1.0,0.0,0.0,3.0,0.0,10.3,5.0,east,False,True,False,0
CUST_04533,2024-01-24,2024-02-23,310.13,2.0,basic,8.8,9.94,20.0,11.0,4.49,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.7,7.0,east,False,False,False,0
CUST_04534,2023-01-27,2023-02-26,261.1,2.0,basic,19.4,8.79,18.0,12.0,22.27,1.0,0.0,0.0,0.0,1.0,5.0,1.0,80.0,6.0,central,False,False,False,0
CUST_04535,2024-12-10,2025-01-09,570.46,11.2,standard,21.3,20.06,16.0,18.0,19.6,4.0,2.0,1.0,0.0,0.0,1.0,0.0,10.6,4.0,central,True,False,False,0
CUST_04536,2024-10-25,2024-11-24,639.5,4.7,standard,13.3,20.67,22.0,14.0,24.96,2.0,1.0,2.0,0.0,0.0,2.0,0.0,16.8,9.0,south,False,False,False,1
CUST_04537,2023-10-13,2023-11-12,571.8,0.2,standard,22.9,18.61,21.0,9.0,29.29,2.0,1.0,1.0,0.0,1.0,6.0,2.0,9.9,9.0,north,True,False,True,0
CUST_04538,2023-09-26,2023-10-26,342.42,11.9,basic,2.0,11.02,26.0,13.0,37.59,4.0,1.0,0.0,1.0,0.0,5.0,1.0,32.1,9.0,central,False,True,False,0
CUST_04539,2023-04-10,2023-05-10,283.19,31.3,basic,2.2,7.67,17.0,15.0,20.65,3.0,2.0,0.0,0.0,0.0,8.0,2.0,36.9,7.0,south,True,False,False,0
CUST_04540,2024-08-17,2024-09-16,258.33,4.4,basic,4.5,18.64,15.0,6.0,52.53,2.0,0.0,1.0,0.0,0.0,2.0,0.0,11.7,6.0,south,True,False,True,0
CUST_04541,2024-01-21,2024-02-20,640.11,2.5,standard,17.5,41.95,21.0,11.0,30.22,1.0,2.0,0.0,0.0,0.0,4.0,0.0,21.9,5.0,west,False,False,False,0
CUST_04542,2023-07-04,2023-08-03,1051.36,11.1,premium,5.8,25.13,20.0,12.0,62.5,3.0,0.0,2.0,0.0,0.0,4.0,1.0,9.9,4.0,central,False,False,True,1
CUST_04543,2023-08-27,2023-09-26,281.58,2.7,basic,8.0,41.74,20.0,9.0,12.2,2.0,1.0,1.0,1.0,0.0,4.0,0.0,8.4,10.0,south,False,True,False,0
CUST_04544,2024-11-11,2024-12-11,331.78,5.1,basic,12.3,14.25,20.0,7.0,9.97,4.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,west,True,False,False,0
CUST_04545,2024-12-14,2025-01-13,302.09,2.8,basic,40.1,22.32,20.0,6.0,21.27,4.0,2.0,0.0,0.0,1.0,4.0,1.0,3.7,7.0,north,True,False,False,0
CUST_04546,2023-08-26,2023-09-25,603.73,10.7,standard,1.0,24.34,20.0,15.0,2.79,1.0,2.0,2.0,0.0,1.0,4.0,1.0,14.0,7.0,west,True,True,True,0
CUST_04547,2024-02-27,2024-03-28,608.42,4.1,standard,25.2,47.95,22.0,12.0,41.46,2.0,2.0,1.0,0.0,0.0,6.0,0.0,10.0,6.0,north,True,False,True,0
CUST_04548,2023-07-26,2023-08-25,599.61,36.8,standard,26.5,28.72,24.0,10.0,28.87,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.8,9.0,east,True,False,False,0
CUST_04549,2024-07-03,2024-08-02,1002.07,3.1,premium,38.5,57.12,18.0,12.0,24.27,3.0,1.0,1.0,0.0,1.0,3.0,0.0,9.0,0.0,east,True,True,False,0
CUST_04550,2024-09-17,2024-10-17,599.18,3.5,standard,64.8,28.33,17.0,12.0,54.63,4.0,2.0,1.0,0.0,0.0,5.0,1.0,8.4,8.0,west,True,False,False,0
CUST_04551,2023-05-26,2023-06-25,281.72,4.5,basic,1.0,4.76,17.0,14.0,83.96,1.0,0.0,1.0,0.0,0.0,3.0,1.0,11.2,9.0,east,True,False,False,0
CUST_04552,2024-09-05,2024-10-05,277.77,11.3,basic,4.0,29.08,19.0,10.0,17.28,2.0,0.0,2.0,0.0,1.0,3.0,1.0,3.3,2.0,central,False,False,False,0
CUST_04553,2023-08-29,2023-09-28,564.52,1.0,standard,52.2,42.03,15.0,2.0,21.13,2.0,0.0,0.0,0.0,1.0,1.0,0.0,12.8,4.0,west,False,False,False,0
CUST_04554,2023-04-19,2023-05-19,542.44,4.8,standard,14.7,16.12,27.0,11.0,38.1,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.8,2.0,south,True,False,False,0
CUST_04555,2024-06-22,2024-07-22,596.26,20.3,standard,20.0,30.33,21.0,14.0,8.11,1.0,0.0,0.0,1.0,0.0,2.0,1.0,29.3,0.0,central,True,False,True,0
CUST_04556,2023-12-04,2024-01-03,573.71,1.0,standard,26.1,24.98,21.0,19.0,31.57,3.0,1.0,3.0,0.0,1.0,3.0,0.0,8.2,8.0,west,True,False,True,0
CUST_04557,2024-08-11,2024-09-10,549.87,2.1,standard,27.3,20.22,21.0,8.0,27.09,2.0,2.0,1.0,0.0,1.0,3.0,0.0,14.8,2.0,north,True,False,True,0
CUST_04558,2024-05-08,2024-06-07,974.33,6.0,premium,64.4,16.18,17.0,11.0,22.4,1.0,3.0,0.0,1.0,0.0,7.0,3.0,3.1,5.0,east,False,False,False,0
CUST_04559,2023-10-12,2023-11-11,583.06,0.6,standard,120.0,13.5,21.0,9.0,31.1,4.0,1.0,2.0,1.0,0.0,3.0,1.0,11.4,10.0,east,False,False,True,0
CUST_04560,2023-06-16,2023-07-16,582.51,1.0,standard,30.6,25.76,19.0,10.0,60.67,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8,7.0,east,False,False,False,0
CUST_04561,2023-09-02,2023-10-02,340.78,6.1,basic,8.1,15.12,19.0,6.0,7.4,2.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,3.0,west,True,True,False,0
CUST_04562,2024-03-19,2024-04-18,581.14,6.7,standard,50.8,48.9,17.0,12.0,18.76,1.0,2.0,2.0,0.0,0.0,5.0,0.0,8.5,4.0,central,False,False,False,0
CUST_04563,2024-11-20,2024-12-20,1042.37,3.2,premium,1.2,42.1,19.0,11.0,8.71,3.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,north,True,False,False,1
CUST_04564,2024-10-22,2024-11-21,276.47,7.5,basic,6.3,5.33,20.0,12.0,28.21,1.0,1.0,0.0,0.0,0.0,7.0,1.0,90.0,2.0,east,True,False,False,0
CUST_04565,2023-12-30,2024-01-29,613.47,31.6,standard,54.6,14.17,18.0,4.0,16.85,2.0,2.0,1.0,0.0,3.0,2.0,0.0,45.5,8.0,central,True,False,False,0
CUST_04566,2023-07-01,2023-07-31,568.98,20.5,standard,7.1,16.93,19.0,11.0,10.75,1.0,1.0,1.0,0.0,1.0,2.0,1.0,8.9,4.0,south,False,False,False,1
CUST_04567,2024-05-07,2024-06-06,350.47,4.0,basic,6.0,6.56,19.0,13.0,29.64,4.0,1.0,0.0,1.0,0.0,5.0,2.0,9.6,1.0,south,True,False,False,1
CUST_04568,2024-04-17,2024-05-17,635.77,6.8,standard,3.6,20.01,21.0,18.0,29.09,3.0,2.0,0.0,1.0,1.0,2.0,1.0,8.0,8.0,north,True,True,False,0
CUST_04569,2023-12-26,2024-01-25,321.46,8.7,basic,47.0,35.38,27.0,10.0,4.49,2.0,0.0,1.0,0.0,0.0,4.0,1.0,90.0,8.0,east,False,False,True,0
CUST_04570,2023-10-27,2023-11-26,1058.33,20.9,premium,16.6,25.55,21.0,9.0,19.42,1.0,1.0,1.0,0.0,0.0,5.0,1.0,36.0,8.0,south,True,False,False,0
CUST_04571,2023-11-10,2023-12-10,1025.1,5.8,premium,27.0,9.51,21.0,15.0,2.6,4.0,3.0,0.0,0.0,0.0,5.0,1.0,28.0,0.0,central,True,False,False,0
CUST_04572,2024-07-09,2024-08-08,312.16,34.3,basic,6.6,10.84,23.0,8.0,7.15,2.0,1.0,2.0,0.0,1.0,2.0,1.0,34.6,5.0,central,True,False,False,0
CUST_04573,2024-04-15,2024-05-15,258.35,10.6,basic,34.1,24.79,22.0,6.0,19.94,1.0,1.0,0.0,0.0,1.0,2.0,0.0,9.6,3.0,south,True,True,False,0
CUST_04574,2024-01-29,2024-02-28,528.31,1.8,standard,34.3,28.4,14.0,6.0,12.18,4.0,2.0,1.0,0.0,0.0,1.0,0.0,2.1,9.0,east,False,False,False,0
CUST_04575,2023-12-22,2024-01-21,260.17,11.1,basic,9.0,23.26,21.0,14.0,61.87,4.0,4.0,1.0,1.0,0.0,5.0,1.0,11.6,7.0,north,True,False,False,1
CUST_04576,2023-10-06,2023-11-05,248.41,0.2,basic,12.7,23.65,19.0,13.0,27.5,3.0,1.0,0.0,0.0,1.0,3.0,1.0,27.4,5.0,east,True,False,True,0
CUST_04577,2023-10-07,2023-11-06,575.0,10.7,standard,5.6,34.29,19.0,11.0,2.48,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,west,True,False,False,0
CUST_04578,2023-12-19,2024-01-18,331.83,9.4,basic,90.1,57.59,19.0,9.0,34.93,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.6,8.0,south,False,False,False,0
CUST_04579,2024-11-15,2024-12-15,267.0,6.9,basic,24.9,23.28,24.0,9.0,42.55,4.0,1.0,0.0,0.0,0.0,3.0,1.0,1.7,4.0,west,True,True,False,0
CUST_04580,2024-05-26,2024-06-25,985.13,6.4,premium,65.4,23.05,18.0,13.0,19.64,4.0,2.0,2.0,0.0,1.0,3.0,1.0,6.9,5.0,south,False,True,False,0
CUST_04581,2024-02-23,2024-03-24,1000.71,0.6,premium,8.7,5.34,18.0,7.0,7.91,2.0,1.0,0.0,0.0,0.0,3.0,1.0,15.4,5.0,north,True,True,True,0
CUST_04582,2024-03-16,2024-04-15,601.77,0.7,standard,36.5,9.99,14.0,19.0,23.51,1.0,2.0,3.0,0.0,1.0,2.0,1.0,10.6,7.0,east,True,False,False,0
CUST_04583,2024-07-17,2024-08-16,981.2,3.7,premium,34.8,35.48,22.0,18.0,7.24,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2,4.0,east,False,True,False,0
CUST_04584,2023-08-12,2023-09-11,334.65,2.0,basic,28.2,28.37,19.0,11.0,24.73,4.0,1.0,0.0,0.0,0.0,3.0,0.0,39.4,0.0,south,True,False,False,0
CUST_04585,2024-01-14,2024-02-13,299.73,4.2,basic,80.9,16.74,17.0,14.0,23.4,1.0,2.0,1.0,0.0,0.0,4.0,1.0,13.5,8.0,central,True,False,False,0
CUST_04586,2023-04-24,2023-05-24,304.12,42.9,basic,12.0,41.13,22.0,10.0,25.66,4.0,0.0,0.0,0.0,0.0,1.0,0.0,7.7,8.0,west,True,False,True,0
CUST_04587,2023-06-12,2023-07-12,673.27,16.2,standard,3.4,9.95,17.0,15.0,13.94,3.0,2.0,0.0,0.0,1.0,2.0,1.0,2.8,7.0,east,True,False,False,0
CUST_04588,2023-12-24,2024-01-23,1051.11,1.7,premium,26.7,17.37,21.0,8.0,41.46,2.0,1.0,0.0,0.0,2.0,4.0,1.0,52.8,0.0,east,True,False,False,0
CUST_04589,2024-12-01,2024-12-31,599.57,0.2,standard,31.4,19.2,21.0,21.0,33.28,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.4,7.0,south,False,False,False,0
CUST_04590,2024-11-04,2024-12-04,1015.39,0.6,premium,20.5,39.59,15.0,12.0,25.45,3.0,2.0,0.0,0.0,0.0,2.0,0.0,28.5,9.0,central,False,False,True,0
CUST_04591,2023-02-18,2023-03-20,571.34,3.1,standard,5.6,19.34,21.0,15.0,78.59,2.0,0.0,2.0,0.0,1.0,0.0,0.0,18.1,6.0,west,True,False,False,1
CUST_04592,2024-08-06,2024-09-05,236.33,2.1,basic,16.9,50.73,19.0,8.0,41.13,3.0,0.0,1.0,1.0,1.0,5.0,2.0,31.3,2.0,central,True,False,False,0
CUST_04593,2024-03-07,2024-04-06,619.45,7.5,standard,9.0,30.42,20.0,12.0,35.08,1.0,1.0,1.0,0.0,0.0,2.0,1.0,16.7,8.0,central,False,False,True,0
CUST_04594,2024-10-26,2024-11-25,267.28,13.5,basic,13.4,15.54,23.0,12.0,27.33,4.0,0.0,0.0,0.0,0.0,2.0,1.0,13.4,6.0,south,True,False,True,0
CUST_04595,2023-01-09,2023-02-08,315.93,1.3,basic,24.9,24.41,15.0,10.0,43.44,3.0,0.0,1.0,0.0,0.0,3.0,1.0,19.7,7.0,central,True,False,True,0
CUST_04596,2024-11-11,2024-12-11,663.43,8.1,standard,32.8,12.57,22.0,10.0,28.56,4.0,0.0,2.0,0.0,1.0,1.0,0.0,3.1,4.0,west,False,False,False,0
CUST_04597,2024-07-04,2024-08-03,542.72,13.3,standard,6.3,15.15,21.0,12.0,14.81,3.0,2.0,2.0,0.0,0.0,1.0,0.0,7.2,8.0,north,False,False,False,0
CUST_04598,2023-10-12,2023-11-11,530.63,11.3,standard,12.5,25.48,20.0,10.0,13.86,1.0,3.0,2.0,0.0,0.0,2.0,0.0,26.4,4.0,north,False,False,True,0
CUST_04599,2024-01-31,2024-03-01,571.45,8.6,standard,7.5,14.23,20.0,13.0,3.53,3.0,1.0,0.0,0.0,0.0,3.0,1.0,3.4,2.0,west,False,False,False,0
CUST_04600,2024-06-15,2024-07-15,323.3,6.2,basic,5.3,12.87,22.0,14.0,45.86,3.0,3.0,2.0,0.0,1.0,3.0,1.0,21.0,3.0,south,False,False,True,0
CUST_04601,2023-07-14,2023-08-13,636.51,2.7,standard,36.7,46.04,19.0,12.0,33.36,3.0,1.0,0.0,0.0,0.0,5.0,1.0,63.6,8.0,east,True,False,False,0
CUST_04602,2024-03-16,2024-04-15,623.26,19.8,standard,57.6,57.34,19.0,14.0,41.1,3.0,1.0,0.0,0.0,2.0,4.0,0.0,8.2,8.0,south,False,False,False,0
CUST_04603,2024-10-28,2024-11-27,307.64,1.4,basic,11.1,25.8,21.0,18.0,26.45,3.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,4.0,west,True,True,False,0
CUST_04604,2023-11-27,2023-12-27,999.51,4.1,premium,33.4,18.27,18.0,15.0,46.35,3.0,4.0,1.0,0.0,0.0,3.0,0.0,5.9,7.0,central,True,True,False,0
CUST_04605,2023-06-17,2023-07-17,602.71,1.6,standard,54.6,12.22,19.0,14.0,30.25,2.0,0.0,0.0,0.0,2.0,5.0,1.0,0.9,5.0,north,True,False,True,0
CUST_04606,2024-12-13,2025-01-12,634.52,3.7,standard,44.9,13.18,17.0,8.0,63.81,3.0,2.0,1.0,0.0,1.0,2.0,0.0,3.3,5.0,central,False,True,True,0
CUST_04607,2024-08-22,2024-09-21,979.67,9.8,premium,4.8,6.69,17.0,12.0,49.59,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5,4.0,south,True,False,False,0
CUST_04608,2024-02-08,2024-03-09,1000.25,6.6,premium,75.1,4.33,14.0,5.0,31.52,1.0,1.0,2.0,0.0,0.0,3.0,1.0,5.9,7.0,west,False,True,True,0
CUST_04609,2023-02-24,2023-03-26,964.36,2.0,premium,11.3,22.28,23.0,8.0,29.66,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.1,2.0,north,False,True,False,1
CUST_04610,2024-07-26,2024-08-25,309.78,0.1,basic,9.9,26.81,20.0,11.0,7.08,1.0,0.0,2.0,0.0,1.0,4.0,2.0,5.5,8.0,west,True,False,False,0
CUST_04611,2023-12-31,2024-01-30,299.55,2.4,basic,1.5,21.39,20.0,7.0,23.05,3.0,0.0,1.0,0.0,0.0,2.0,0.0,26.7,0.0,north,False,False,False,1
CUST_04612,2023-11-25,2023-12-25,376.59,10.1,basic,16.0,19.91,21.0,12.0,22.37,4.0,1.0,1.0,1.0,1.0,3.0,0.0,8.6,5.0,north,False,False,False,0
